utterance,speaker,gender,session,emotion
S08A-M04-P-FM07,M04,M,08,H
S08A-M04-P-FM08,M04,M,08,H
S08A-M04-P-FM09,M04,M,08,H
S08A-M04-P-FM10,M04,M,08,H
S08A-M04-P-FM11,M04,M,08,H
S08A-M04-P-FM13,M04,M,08,H
S08A-M04-P-FM14,M04,M,08,H
S08A-M04-P-FM15,M04,M,08,H
S08A-M04-P-FM16,M04,M,08,H
S08A-M04-P-FM17,M04,M,08,H
S08A-M04-P-FM18,M04,M,08,H
S08A-M04-P-FM19,M04,M,08,H
S08A-M04-P-FM20,M04,M,08,N
S08A-M04-P-FM21,M04,M,08,N
S08A-M04-P-FM22,M04,M,08,N
S08A-M04-P-FM23,M04,M,08,N
S08A-M04-P-FM24,M04,M,08,H
S08A-M04-P-FM25,M04,M,08,N
S08A-M04-P-MF01,M04,M,08,H
S08A-M04-P-MF02,M04,M,08,H
S08A-M04-P-MF03,M04,M,08,N
S08A-F04-S-FM01,F04,F,08,A
S08A-F04-S-FM02,F04,F,08,A
S08A-F04-S-FM03,F04,F,08,A
S08A-F04-S-FM04,F04,F,08,N
S08A-F04-S-FM05,F04,F,08,N
S08A-F04-S-FM06,F04,F,08,H
S08A-F04-S-FM07,F04,F,08,S
S08A-F04-S-FM08,F04,F,08,N
S08A-F04-S-FM10,F04,F,08,N
S08A-F04-S-FM11,F04,F,08,A
S08A-F04-S-FM12,F04,F,08,N
S08A-F04-S-FM13,F04,F,08,A
S08A-F04-S-FM14,F04,F,08,N
S08A-F04-S-FM16,F04,F,08,N
S08A-F04-S-MF01,F04,F,08,H
S08A-M04-S-FM01,M04,M,08,N
S08A-M04-S-FM02,M04,M,08,N
S08A-M04-S-FM03,M04,M,08,N
S08A-M04-S-FM04,M04,M,08,H
S08A-M04-S-FM05,M04,M,08,H
S08A-M04-S-FM06,M04,M,08,N
S08A-M04-S-FM07,M04,M,08,N
S08A-M04-S-FM08,M04,M,08,N
S08A-M04-S-FM09,M04,M,08,H
S08A-M04-S-FM10,M04,M,08,N
S08A-M04-S-FM11,M04,M,08,N
S08A-M04-S-FM12,M04,M,08,N
S08A-M04-S-FM13,M04,M,08,N
S08A-M04-S-FM14,M04,M,08,H
S08A-M04-S-FM15,M04,M,08,H
S08A-M04-S-FM16,M04,M,08,N
S08A-M04-S-MF01,M04,M,08,N
S08A-M04-T-MF01,M04,M,08,N
S08H-F04-P-FM01,F04,F,08,H
S08H-F04-P-FM02,F04,F,08,H
S08H-F04-P-FM03,F04,F,08,H
S08H-M04-P-FM01,M04,M,08,H
S08H-M04-P-FM02,M04,M,08,N
S08H-M04-P-MF01,M04,M,08,H
S08H-M04-P-MF02,M04,M,08,N
S08H-F04-S-FM01,F04,F,08,H
S08H-F04-S-MF02,F04,F,08,H
S08H-M04-S-FM01,M04,M,08,N
S08H-M04-S-FM02,M04,M,08,N
S08H-M04-S-MF01,M04,M,08,H
S08H-M04-S-MF02,M04,M,08,H
S08H-M04-S-MF03,M04,M,08,H
S08H-F04-T-FM01,F04,F,08,H
S08H-M04-T-MF01,M04,M,08,H
S08N-F04-P-FM01,F04,F,08,H
S08N-F04-P-FM02,F04,F,08,N
S08N-F04-P-MF01,F04,F,08,H
S08N-M04-P-FM01,M04,M,08,N
S08N-M04-P-FM02,M04,M,08,N
S08N-M04-P-MF01,M04,M,08,H
S08N-M04-P-MF02,M04,M,08,H
S08N-M04-P-MF03,M04,M,08,N
S08N-F04-S-FM01,F04,F,08,N
S08N-F04-S-FM02,F04,F,08,N
S08N-F04-S-FM03,F04,F,08,N
S08N-F04-S-MF01,F04,F,08,N
S08N-F04-S-MF02,F04,F,08,H
S08N-F04-S-MF03,F04,F,08,N
S08N-F04-S-MF04,F04,F,08,N
S08N-M04-S-MF01,M04,M,08,H
S08N-M04-S-MF02,M04,M,08,H
S08N-M04-S-MF03,M04,M,08,H
S08N-F04-T-FM01,F04,F,08,N
S08N-M04-T-MF01,M04,M,08,N
S08S-F04-P-FM01,F04,F,08,H
S08S-F04-P-FM02,F04,F,08,H
S08S-F04-P-FM03,F04,F,08,H
S08S-F04-P-FM04,F04,F,08,H
S08S-F04-P-MF01,F04,F,08,H
S08S-M04-P-FM01,M04,M,08,H
S08S-M04-P-FM02,M04,M,08,N
S08S-M04-P-FM03,M04,M,08,H
S08S-M04-P-FM04,M04,M,08,H
S08S-M04-P-FM05,M04,M,08,H
S08S-M04-P-FM06,M04,M,08,H
S08S-M04-P-MF01,M04,M,08,H
S08S-M04-P-MF02,M04,M,08,N
S08S-M04-P-MF03,M04,M,08,N
S08S-M04-P-MF04,M04,M,08,N
S08S-M04-P-MF05,M04,M,08,N
S08S-M04-P-MF06,M04,M,08,H
S08S-F04-S-FM01,F04,F,08,S
S08S-F04-S-FM02,F04,F,08,N
S08S-F04-S-MF01,F04,F,08,S
S08S-F04-S-MF03,F04,F,08,S
S08S-M04-S-FM01,M04,M,08,N
S08S-M04-S-FM02,M04,M,08,S
S08S-M04-S-MF01,M04,M,08,A
S08S-F04-T-FM01,F04,F,08,N
S08S-M04-T-MF01,M04,M,08,N
S09A-F04-P-FM01,F04,F,09,H
S09A-F04-P-FM02,F04,F,09,H
S09A-F04-P-FM03,F04,F,09,H
S09A-F04-P-FM04,F04,F,09,H
S09A-F04-P-FM05,F04,F,09,H
S09A-M04-P-FM01,M04,M,09,H
S09A-M04-P-FM02,M04,M,09,H
S09A-M04-P-FM03,M04,M,09,H
S09A-M04-P-MF01,M04,M,09,N
S09A-F04-S-FM01,F04,F,09,A
S09A-F04-S-FM02,F04,F,09,A
S09A-F04-S-FM03,F04,F,09,A
S09A-F04-S-FM04,F04,F,09,N
S09A-F04-S-FM06,F04,F,09,N
S09A-F04-S-MF01,F04,F,09,N
S09A-M04-S-FM01,M04,M,09,N
S09A-M04-S-FM03,M04,M,09,N
S09A-M04-S-MF01,M04,M,09,A
S09A-F04-T-FM01,F04,F,09,A
S09A-M04-T-MF01,M04,M,09,A
S09H-F04-P-FM01,F04,F,09,H
S09H-F04-P-FM02,F04,F,09,H
S09H-F04-P-FM03,F04,F,09,H
S09H-F04-P-MF01,F04,F,09,H
S09H-F04-P-MF02,F04,F,09,H
S09H-M04-P-FM01,M04,M,09,N
S09H-M04-P-FM02,M04,M,09,N
S09H-M04-P-FM03,M04,M,09,N
S09H-M04-P-MF01,M04,M,09,N
S09H-M04-P-MF02,M04,M,09,N
S09H-M04-P-MF03,M04,M,09,N
S09H-M04-P-MF04,M04,M,09,N
S09H-M04-P-MF05,M04,M,09,N
S09H-F04-S-FM01,F04,F,09,H
S09H-F04-S-FM02,F04,F,09,H
S09H-F04-S-FM03,F04,F,09,H
S09H-F04-S-FM04,F04,F,09,H
S09H-F04-S-FM05,F04,F,09,H
S09H-F04-S-MF01,F04,F,09,H
S09H-F04-S-MF02,F04,F,09,H
S09H-F04-S-MF03,F04,F,09,H
S09H-M04-S-FM01,M04,M,09,N
S09H-M04-S-FM02,M04,M,09,N
S09H-M04-S-FM03,M04,M,09,H
S09H-M04-S-MF01,M04,M,09,H
S09H-M04-S-MF02,M04,M,09,H
S09H-M04-S-MF03,M04,M,09,H
S09H-F04-T-FM01,F04,F,09,H
S09H-M04-T-MF01,M04,M,09,N
S09N-M04-P-FM02,M04,M,09,N
S09N-M04-P-MF01,M04,M,09,N
S09N-F04-S-FM01,F04,F,09,N
S09N-F04-S-FM02,F04,F,09,N
S09N-F04-S-MF01,F04,F,09,N
S09N-F04-S-MF02,F04,F,09,N
S09N-M04-S-FM01,M04,M,09,H
S09N-M04-S-FM02,M04,M,09,N
S09N-M04-S-MF01,M04,M,09,N
S09N-F04-T-FM01,F04,F,09,N
S09N-M04-T-MF01,M04,M,09,N
S09S-F04-P-FM01,F04,F,09,H
S09S-F04-P-FM02,F04,F,09,N
S09S-F04-P-FM03,F04,F,09,H
S09S-F04-P-FM04,F04,F,09,H
S09S-F04-P-FM05,F04,F,09,H
S09S-F04-P-FM06,F04,F,09,H
S09S-F04-P-MF01,F04,F,09,H
S09S-M04-P-MF01,M04,M,09,N
S09S-M04-P-MF02,M04,M,09,H
S09S-F04-S-FM01,F04,F,09,S
S09S-F04-S-FM02,F04,F,09,S
S09S-F04-S-MF01,F04,F,09,N
S09S-M04-S-FM01,M04,M,09,N
S09S-M04-S-MF01,M04,M,09,S
S09S-F04-T-FM01,F04,F,09,S
S09S-M04-T-MF01,M04,M,09,S
S10A-F04-P-FM01,F04,F,10,S
S10A-F04-P-FM02,F04,F,10,N
S10A-F04-P-FM03,F04,F,10,H
S10A-F04-P-MF01,F04,F,10,H
S10A-M04-P-FM01,M04,M,10,N
S10A-M04-P-FM02,M04,M,10,N
S10A-M04-P-FM03,M04,M,10,N
S10A-M04-P-FM04,M04,M,10,N
S10A-M04-P-MF02,M04,M,10,S
S10A-F04-S-FM01,F04,F,10,N
S10A-M04-S-FM01,M04,M,10,N
S10A-M04-S-MF01,M04,M,10,A
S10A-F04-T-FM01,F04,F,10,A
S10A-M04-T-MF01,M04,M,10,A
S10H-F04-P-FM01,F04,F,10,H
S10H-M04-P-FM01,M04,M,10,N
S10H-M04-P-MF01,M04,M,10,N
S10H-M04-P-MF02,M04,M,10,N
S10H-F04-S-FM01,F04,F,10,H
S10H-F04-S-FM02,F04,F,10,H
S10H-F04-S-MF01,F04,F,10,H
S10H-M04-S-MF01,M04,M,10,H
S10H-F04-T-FM01,F04,F,10,H
S10H-M04-T-MF01,M04,M,10,H
S10N-F04-P-FM02,F04,F,10,N
S10N-F04-P-FM03,F04,F,10,H
S10N-F04-P-FM04,F04,F,10,N
S10N-F04-P-FM05,F04,F,10,N
S10N-F04-P-FM06,F04,F,10,H
S10N-F04-P-MF01,F04,F,10,H
S10N-M04-P-FM01,M04,M,10,N
S10N-M04-P-FM02,M04,M,10,N
S10N-M04-P-FM03,M04,M,10,N
S10N-M04-P-FM04,M04,M,10,N
S10N-M04-P-FM05,M04,M,10,N
S10N-M04-P-FM06,M04,M,10,H
S10N-M04-P-FM07,M04,M,10,N
S10N-M04-P-MF01,M04,M,10,S
S10N-M04-P-MF02,M04,M,10,N
S10N-F04-S-FM01,F04,F,10,H
S10N-F04-S-FM02,F04,F,10,N
S10N-F04-S-FM03,F04,F,10,N
S10N-F04-S-MF02,F04,F,10,H
S10N-M04-S-FM01,M04,M,10,N
S10N-M04-S-FM02,M04,M,10,N
S10N-M04-S-MF01,M04,M,10,H
S10N-M04-S-MF02,M04,M,10,H
S10N-F04-T-FM01,F04,F,10,N
S10N-M04-T-MF01,M04,M,10,N
S10S-F04-P-FM01,F04,F,10,N
S10S-F04-P-FM02,F04,F,10,N
S10S-F04-P-MF01,F04,F,10,H
S10S-M04-P-FM01,M04,M,10,N
S10S-M04-P-MF01,M04,M,10,S
S10S-M04-P-MF02,M04,M,10,N
S10S-M04-P-MF03,M04,M,10,H
S10S-M04-P-MF04,M04,M,10,S
S10S-F04-S-MF01,F04,F,10,H
S10S-F04-S-MF02,F04,F,10,H
S10S-F04-S-MF03,F04,F,10,S
S10S-F04-S-MF04,F04,F,10,H
S10S-M04-S-FM01,M04,M,10,N
S10S-M04-S-MF01,M04,M,10,S
S10S-M04-S-MF02,M04,M,10,S
S10S-M04-S-MF03,M04,M,10,N
S10S-M04-S-MF04,M04,M,10,S
S10S-M04-S-MF05,M04,M,10,N
S10S-M04-T-MF01,M04,M,10,S
S11A-F04-P-FM01,F04,F,11,N
S11A-F04-P-FM02,F04,F,11,N
S11A-F04-P-FM03,F04,F,11,H
S11A-F04-P-FM04,F04,F,11,H
S11A-M04-P-FM01,M04,M,11,N
S11A-M04-P-FM02,M04,M,11,N
S11A-M04-P-FM03,M04,M,11,N
S11A-M04-P-FM04,M04,M,11,N
S11A-M04-P-MF01,M04,M,11,N
S11A-M04-P-MF02,M04,M,11,N
S11A-F04-S-FM01,F04,F,11,A
S11A-F04-S-FM02,F04,F,11,N
S11A-F04-S-MF01,F04,F,11,N
S11A-M04-S-FM01,M04,M,11,S
S11A-M04-S-FM02,M04,M,11,S
S11A-M04-S-MF01,M04,M,11,A
S11A-F04-T-FM01,F04,F,11,N
S11A-M04-T-MF01,M04,M,11,A
S11H-F04-P-FM01,F04,F,11,H
S11H-F04-P-MF01,F04,F,11,H
S11H-F04-P-MF02,F04,F,11,N
S11H-M04-P-FM01,M04,M,11,H
S11H-M04-P-MF01,M04,M,11,N
S11H-M04-P-MF02,M04,M,11,N
S11H-F04-S-FM01,F04,F,11,H
S11H-F04-S-FM02,F04,F,11,H
S11H-F04-S-FM03,F04,F,11,H
S11H-F04-S-FM04,F04,F,11,H
S11H-F04-S-FM05,F04,F,11,H
S11H-F04-S-MF02,F04,F,11,H
S11H-M04-S-FM01,M04,M,11,N
S11H-M04-S-FM02,M04,M,11,N
S11H-M04-S-FM03,M04,M,11,N
S11H-M04-S-FM04,M04,M,11,A
S11H-M04-S-FM05,M04,M,11,H
S11H-M04-S-MF01,M04,M,11,N
S11H-F04-T-FM01,F04,F,11,H
S11H-M04-T-MF01,M04,M,11,H
S11N-F04-S-FM02,F04,F,11,N
S11N-F04-S-MF01,F04,F,11,N
S11N-F04-S-MF02,F04,F,11,N
S11N-M04-S-FM01,M04,M,11,N
S11N-M04-S-MF01,M04,M,11,N
S11N-F04-T-FM01,F04,F,11,N
S11N-M04-T-MF01,M04,M,11,N
S11S-M04-P-MF01,M04,M,11,N
S11S-F04-S-FM01,F04,F,11,S
S11S-F04-S-MF01,F04,F,11,S
S11S-M04-S-FM01,M04,M,11,S
S11S-M04-S-MF01,M04,M,11,N
S11S-F04-T-FM01,F04,F,11,N
S11S-M04-T-MF01,M04,M,11,S
S12A-M04-P-MF01,M04,M,12,H
S12A-F04-S-FM01,F04,F,12,A
S12A-F04-S-MF01,F04,F,12,S
S12A-M04-S-MF01,M04,M,12,A
S12A-F04-T-FM01,F04,F,12,A
S12A-M04-T-MF01,M04,M,12,A
S12H-F04-P-FM01,F04,F,12,H
S12H-F04-P-MF01,F04,F,12,H
S12H-M04-P-FM01,M04,M,12,H
S12H-M04-P-FM02,M04,M,12,H
S12H-M04-P-MF01,M04,M,12,H
S12H-F04-S-FM01,F04,F,12,H
S12H-F04-S-FM02,F04,F,12,H
S12H-F04-S-MF01,F04,F,12,H
S12H-M04-S-FM01,M04,M,12,H
S12H-M04-S-FM02,M04,M,12,H
S12H-M04-S-MF01,M04,M,12,H
S12H-F04-T-FM01,F04,F,12,H
S12H-M04-T-MF01,M04,M,12,H
S12N-F04-P-FM01,F04,F,12,N
S12N-F04-S-FM01,F04,F,12,H
S12N-F04-S-FM02,F04,F,12,S
S12N-F04-S-FM03,F04,F,12,H
S12N-F04-S-FM04,F04,F,12,S
S12N-F04-S-MF01,F04,F,12,N
S12N-M04-S-FM01,M04,M,12,N
S12N-M04-S-FM03,M04,M,12,N
S12N-M04-S-FM04,M04,M,12,H
S12N-F04-T-FM01,F04,F,12,N
S12N-M04-T-MF01,M04,M,12,N
S12S-F04-P-FM01,F04,F,12,H
S12S-F04-P-MF01,F04,F,12,N
S12S-M04-P-FM01,M04,M,12,N
S12S-M04-P-MF01,M04,M,12,N
S12S-F04-S-FM01,F04,F,12,S
S12S-F04-S-FM02,F04,F,12,S
S12S-F04-S-MF01,F04,F,12,S
S12S-M04-S-FM01,M04,M,12,S
S12S-M04-S-FM02,M04,M,12,S
S12S-M04-S-MF01,M04,M,12,S
S12S-F04-T-FM01,F04,F,12,S
S12S-M04-T-MF01,M04,M,12,S
S13A-M04-P-MF01,M04,M,13,S
S13A-F04-S-FM01,F04,F,13,A
S13A-F04-S-FM02,F04,F,13,A
S13A-F04-S-MF01,F04,F,13,H
S13A-M04-S-FM01,M04,M,13,S
S13A-M04-S-MF01,M04,M,13,A
S13A-F04-T-FM01,F04,F,13,A
S13A-M04-T-MF01,M04,M,13,A
S13H-F04-P-FM01,F04,F,13,H
S13H-F04-P-FM02,F04,F,13,H
S13H-F04-P-FM03,F04,F,13,H
S13H-F04-P-FM04,F04,F,13,H
S13H-F04-P-FM05,F04,F,13,H
S13H-F04-P-FM06,F04,F,13,H
S13H-F04-P-MF01,F04,F,13,H
S13H-M04-P-FM01,M04,M,13,H
S13H-M04-P-FM02,M04,M,13,N
S13H-M04-P-FM03,M04,M,13,H
S13H-M04-P-MF01,M04,M,13,N
S13H-F04-S-FM01,F04,F,13,H
S13H-F04-S-FM02,F04,F,13,H
S13H-F04-S-FM03,F04,F,13,H
S13H-F04-S-FM05,F04,F,13,H
S13H-F04-S-MF01,F04,F,13,H
S13H-M04-S-FM01,M04,M,13,H
S13H-M04-S-FM02,M04,M,13,H
S13H-M04-S-FM03,M04,M,13,H
S13H-M04-S-FM04,M04,M,13,H
S13H-M04-S-FM05,M04,M,13,H
S13H-M04-S-MF01,M04,M,13,H
S13H-F04-T-FM01,F04,F,13,H
S13H-M04-T-MF01,M04,M,13,H
S13N-F04-P-FM01,F04,F,13,N
S13N-F04-P-MF01,F04,F,13,H
S13N-M04-P-FM01,M04,M,13,N
S13N-M04-P-MF01,M04,M,13,H
S13N-F04-S-FM01,F04,F,13,N
S13N-F04-S-FM03,F04,F,13,N
S13N-F04-S-MF01,F04,F,13,N
S13N-M04-S-FM01,M04,M,13,N
S13N-M04-S-FM02,M04,M,13,N
S13N-M04-S-MF01,M04,M,13,N
S13N-F04-T-FM01,F04,F,13,N
S13N-M04-T-MF01,M04,M,13,A
S13S-F04-P-MF01,F04,F,13,H
S13S-M04-P-FM01,M04,M,13,N
S13S-M04-P-FM02,M04,M,13,N
S13S-M04-P-MF01,M04,M,13,H
S13S-F04-S-FM01,F04,F,13,S
S13S-F04-S-FM02,F04,F,13,S
S13S-F04-S-FM03,F04,F,13,S
S13S-F04-S-MF01,F04,F,13,S
S13S-M04-S-FM02,M04,M,13,S
S13S-M04-S-MF01,M04,M,13,S
S13S-F04-T-FM01,F04,F,13,S
S13S-M04-T-MF01,M04,M,13,S
S14A-F04-P-FM01,F04,F,14,N
S14A-F04-P-FM02,F04,F,14,H
S14A-F04-P-FM03,F04,F,14,N
S14A-F04-P-MF01,F04,F,14,N
S14A-M04-P-FM01,M04,M,14,N
S14A-M04-P-FM02,M04,M,14,N
S14A-M04-P-FM03,M04,M,14,N
S14A-M04-P-MF01,M04,M,14,A
S14A-M04-P-MF02,M04,M,14,N
S14A-M04-P-MF03,M04,M,14,N
S14A-M04-P-MF04,M04,M,14,N
S14A-F04-S-FM01,F04,F,14,N
S14A-F04-S-FM02,F04,F,14,A
S14A-F04-S-FM03,F04,F,14,N
S14A-F04-S-FM04,F04,F,14,A
S14A-F04-S-FM05,F04,F,14,A
S14A-F04-S-MF01,F04,F,14,N
S14A-M04-S-FM01,M04,M,14,N
S14A-M04-S-FM02,M04,M,14,A
S14A-M04-S-MF01,M04,M,14,N
S14A-M04-S-MF02,M04,M,14,A
S14A-F04-T-FM01,F04,F,14,N
S14A-M04-T-MF01,M04,M,14,A
S14H-F04-P-FM01,F04,F,14,N
S14H-F04-P-FM02,F04,F,14,H
S14H-F04-P-MF01,F04,F,14,H
S14H-F04-P-MF02,F04,F,14,N
S14H-M04-P-FM01,M04,M,14,N
S14H-M04-P-FM02,M04,M,14,N
S14H-M04-P-FM03,M04,M,14,N
S14H-F04-S-FM01,F04,F,14,H
S14H-F04-S-FM02,F04,F,14,H
S14H-F04-S-MF01,F04,F,14,H
S14H-M04-S-MF01,M04,M,14,N
S14H-M04-S-MF02,M04,M,14,H
S14H-M04-S-MF03,M04,M,14,H
S14H-F04-T-FM01,F04,F,14,H
S14H-M04-T-MF01,M04,M,14,H
S14N-F04-P-FM01,F04,F,14,H
S14N-F04-P-FM02,F04,F,14,H
S14N-F04-P-FM03,F04,F,14,H
S14N-F04-P-FM04,F04,F,14,H
S14N-F04-P-FM05,F04,F,14,H
S14N-F04-P-FM06,F04,F,14,H
S14N-F04-P-FM07,F04,F,14,H
S14N-F04-P-MF01,F04,F,14,H
S14N-F04-P-MF02,F04,F,14,N
S14N-M04-P-FM01,M04,M,14,H
S14N-M04-P-FM02,M04,M,14,N
S14N-M04-P-FM03,M04,M,14,H
S14N-M04-P-FM04,M04,M,14,N
S14N-M04-P-MF01,M04,M,14,N
S14N-M04-P-MF02,M04,M,14,N
S14N-F04-S-FM01,F04,F,14,N
S14N-F04-S-FM02,F04,F,14,N
S14N-F04-S-MF01,F04,F,14,N
S14N-F04-S-MF02,F04,F,14,N
S14N-M04-S-FM01,M04,M,14,N
S14N-F04-T-FM01,F04,F,14,N
S14N-M04-T-MF01,M04,M,14,N
S14S-F04-S-FM01,F04,F,14,N
S14S-F04-S-MF01,F04,F,14,N
S14S-M04-S-FM01,M04,M,14,N
S14S-M04-S-MF01,M04,M,14,N
S14S-F04-T-FM01,F04,F,14,S
S14S-M04-T-MF01,M04,M,14,S
S15A-F04-P-FM01,F04,F,15,H
S15A-M04-P-MF01,M04,M,15,S
S15A-F04-S-FM01,F04,F,15,N
S15A-F04-S-FM02,F04,F,15,A
S15A-F04-S-FM03,F04,F,15,S
S15A-F04-S-MF01,F04,F,15,N
S15A-M04-S-FM01,M04,M,15,S
S15A-M04-S-FM02,M04,M,15,H
S15A-M04-S-FM03,M04,M,15,S
S15A-M04-S-MF01,M04,M,15,A
S15A-F04-T-FM01,F04,F,15,N
S15A-M04-T-MF01,M04,M,15,A
S15H-F04-P-FM01,F04,F,15,H
S15H-F04-P-FM02,F04,F,15,N
S15H-M04-P-FM01,M04,M,15,N
S15H-M04-P-FM02,M04,M,15,N
S15H-M04-P-FM03,M04,M,15,N
S15H-M04-P-FM04,M04,M,15,N
S15H-F04-S-FM01,F04,F,15,H
S15H-F04-S-FM02,F04,F,15,H
S15H-F04-S-MF01,F04,F,15,H
S15H-F04-S-MF02,F04,F,15,N
S15H-F04-S-MF03,F04,F,15,H
S15H-M04-S-FM01,M04,M,15,H
S15H-M04-S-FM02,M04,M,15,H
S15H-M04-S-MF01,M04,M,15,H
S15H-F04-T-FM01,F04,F,15,H
S15H-M04-T-MF01,M04,M,15,N
S15N-F04-P-FM01,F04,F,15,H
S15N-F04-P-MF01,F04,F,15,H
S15N-F04-P-MF02,F04,F,15,H
S15N-F04-P-MF03,F04,F,15,H
S15N-M04-P-FM01,M04,M,15,H
S15N-M04-P-MF01,M04,M,15,H
S15N-M04-P-MF02,M04,M,15,H
S15N-M04-P-MF03,M04,M,15,H
S15N-F04-S-FM01,F04,F,15,N
S15N-F04-S-FM02,F04,F,15,H
S15N-F04-S-MF01,F04,F,15,H
S15N-M04-S-FM01,M04,M,15,N
S15N-M04-S-FM02,M04,M,15,H
S15N-M04-S-MF01,M04,M,15,N
S15N-F04-T-FM01,F04,F,15,N
S15N-M04-T-MF01,M04,M,15,H
S15S-F04-S-FM01,F04,F,15,S
S15S-F04-S-MF01,F04,F,15,S
S15S-M04-S-FM01,M04,M,15,S
S15S-M04-S-MF01,M04,M,15,S
S15S-F04-T-FM01,F04,F,15,S
S15S-M04-T-MF01,M04,M,15,N
S01A-F05-P-FM01,F05,F,01,H
S01A-F05-P-FM03,F05,F,01,N
S01A-F05-P-FM04,F05,F,01,N
S01A-F05-P-FM05,F05,F,01,H
S01A-F05-P-FM06,F05,F,01,N
S01A-F05-P-FM07,F05,F,01,N
S01A-F05-P-FM17,F05,F,01,N
S01A-F05-P-MF01,F05,F,01,H
S01A-F05-P-MF02,F05,F,01,H
S01A-F05-P-MF03,F05,F,01,N
S01A-F05-P-MF04,F05,F,01,N
S01A-M05-P-FM01,M05,M,01,H
S01A-M05-P-FM02,M05,M,01,N
S01A-M05-P-FM03,M05,M,01,N
S01A-M05-P-FM04,M05,M,01,N
S01A-M05-P-FM05,M05,M,01,N
S01A-M05-P-FM06,M05,M,01,H
S01A-M05-P-FM07,M05,M,01,H
S01A-M05-P-FM08,M05,M,01,H
S01A-M05-P-FM09,M05,M,01,H
S01A-M05-P-FM10,M05,M,01,N
S01A-M05-P-FM14,M05,M,01,H
S01A-M05-P-FM15,M05,M,01,H
S01A-M05-P-MF01,M05,M,01,H
S01A-M05-P-MF02,M05,M,01,H
S01A-M05-P-MF03,M05,M,01,H
S01A-M05-P-MF04,M05,M,01,N
S01A-M05-P-MF05,M05,M,01,H
S01A-M05-P-MF06,M05,M,01,H
S01A-M05-P-MF07,M05,M,01,N
S01A-M05-P-MF08,M05,M,01,N
S01A-F05-R-FF01,F05,F,01,A
S01A-F05-S-FM01,F05,F,01,A
S01A-F05-S-FM02,F05,F,01,N
S01A-F05-S-FM03,F05,F,01,N
S01A-F05-S-FM04,F05,F,01,N
S01A-F05-S-FM05,F05,F,01,A
S01A-F05-S-FM08,F05,F,01,N
S01A-F05-S-FM09,F05,F,01,A
S01A-F05-S-FM10,F05,F,01,N
S01A-F05-S-FM11,F05,F,01,A
S01A-F05-S-FM12,F05,F,01,H
S01A-F05-S-FM13,F05,F,01,S
S01A-F05-S-FM14,F05,F,01,A
S01A-F05-S-FM15,F05,F,01,A
S01A-F05-S-FM16,F05,F,01,N
S01A-F05-S-MF01,F05,F,01,N
S01A-F05-S-MF02,F05,F,01,N
S01A-F05-S-MF03,F05,F,01,H
S01A-F05-S-MF04,F05,F,01,N
S01A-M05-S-FM01,M05,M,01,N
S01A-M05-S-FM02,M05,M,01,N
S01A-M05-S-FM04,M05,M,01,N
S01A-M05-S-FM05,M05,M,01,N
S01A-M05-S-FM06,M05,M,01,N
S01A-M05-S-FM07,M05,M,01,N
S01A-M05-S-FM08,M05,M,01,H
S01A-M05-S-FM09,M05,M,01,H
S01A-M05-S-FM10,M05,M,01,N
S01A-M05-S-FM11,M05,M,01,N
S01A-M05-S-FM13,M05,M,01,N
S01A-M05-S-MF01,M05,M,01,N
S01A-M05-S-MF02,M05,M,01,N
S01A-M05-S-MF03,M05,M,01,N
S01A-M05-S-MF04,M05,M,01,N
S01A-F05-T-FM01,F05,F,01,A
S01A-M05-T-MF01,M05,M,01,H
S01H-F05-P-FM03,F05,F,01,H
S01H-M05-P-FM01,M05,M,01,H
S01H-F05-R-FF01,F05,F,01,H
S01H-F05-S-FM01,F05,F,01,H
S01H-F05-S-FM02,F05,F,01,H
S01H-F05-S-MF01,F05,F,01,H
S01H-M05-S-FM01,M05,M,01,N
S01H-M05-S-FM02,M05,M,01,H
S01H-M05-S-MF01,M05,M,01,H
S01H-F05-T-FM01,F05,F,01,H
S01H-M05-T-MF01,M05,M,01,H
S01N-F05-P-FM01,F05,F,01,S
S01N-M05-P-FM01,M05,M,01,N
S01N-M05-P-FM02,M05,M,01,H
S01N-F05-R-FF01,F05,F,01,N
S01N-F05-R-FF02,F05,F,01,N
S01N-F05-S-FM01,F05,F,01,N
S01N-F05-S-MF02,F05,F,01,N
S01N-F05-S-MF03,F05,F,01,N
S01N-F05-S-MF05,F05,F,01,H
S01N-M05-S-FM01,M05,M,01,N
S01N-M05-S-FM02,M05,M,01,N
S01N-M05-S-MF01,M05,M,01,N
S01N-M05-S-MF02,M05,M,01,H
S01N-M05-S-MF04,M05,M,01,N
S01N-F05-T-FM01,F05,F,01,N
S01N-M05-T-MF01,M05,M,01,N
S01S-F05-P-FM01,F05,F,01,N
S01S-F05-R-FF01,F05,F,01,S
S01S-F05-R-FF02,F05,F,01,S
S01S-F05-S-FM01,F05,F,01,S
S01S-F05-S-FM02,F05,F,01,S
S01S-F05-S-MF01,F05,F,01,N
S01S-F05-S-MF02,F05,F,01,N
S01S-F05-S-MF03,F05,F,01,S
S01S-M05-S-FM01,M05,M,01,N
S01S-M05-S-FM02,M05,M,01,N
S01S-M05-S-MF01,M05,M,01,S
S01S-M05-S-MF02,M05,M,01,S
S01S-F05-T-FM01,F05,F,01,S
S01S-M05-T-MF01,M05,M,01,S
S02A-F05-P-FM01,F05,F,02,N
